Model name;undefined x;undefined y;undefined z;EX_R x;EX_R y;EX_R z;EX_L x;EX_L y;EX_L z;EN_R x;EN_R y;EN_R z;EN_L x;EN_L y;EN_L z;PAS_R x;PAS_R y;PAS_R z;PAS_L x;PAS_L y;PAS_L z;PAI_R x;PAI_R y;PAI_R z;PAI_L x;PAI_L y;PAI_L z;G x;G y;G z;SN x;SN y;SN z;AL_R x;AL_R y;AL_R z;AL_L x;AL_L y;AL_L z;N x;N y;N z;PRN x;PRN y;PRN z;LS x;LS y;LS z;STO x;STO y;STO z;LI x;LI y;LI z;CH_R x;CH_R y;CH_R z;CH_L x;CH_L y;CH_L z;CP_R x;CP_R y;CP_R z;CP_L x;CP_L y;CP_L z;SL x;SL y;SL z;GN x;GN y;GN z;GOL_R x;GOL_R y;GOL_R z;GOL_L x;GOL_L y;GOL_L z;ZY_R x;ZY_R y;ZY_R z;ZY_L x;ZY_L y;ZY_L z;PG x;PG y;PG z;T_R x;T_R y;T_R z;T_L x;T_L y;T_L z;SA_R x;SA_R y;SA_R z;SA_L x;SA_L y;SA_L z;SBA_R x;SBA_R y;SBA_R z;SBA_L x;SBA_L y;SBA_L z;PA_R x;PA_R y;PA_R z;PA_L x;PA_L y;PA_L z;OBS_R x;OBS_R y;OBS_R z;OBS_L x;OBS_L y;OBS_L z;OBI_R x;OBI_R y;OBI_R z;OBI_L x;OBI_L y;OBI_L z;PRA_R x;PRA_R y;PRA_R z;PRA_L x;PRA_L y;PRA_L z;PUP_R x;PUP_R y;PUP_R z;PUP_L x;PUP_L y;PUP_L z;GNA x;GNA y;GNA z;GO2_R x;GO2_R y;GO2_R z;GO2_L x;GO2_L y;GO2_L z;V x;V y;V z;O x;O y;O z;RN_R x;RN_R y;RN_R z;RN_L x;RN_L y;RN_L z;EU2_R x;EU2_R y;EU2_R z;EU2_L x;EU2_L y;EU2_L z;RM_R x;RM_R y;RM_R z;RM_L x;RM_L y;RM_L z;P_L x;P_L y;P_L z
02103_01_ECA.obj;;;;-43.7629;34.8501;-32.0118;38.1271;33.6724;-31.8426;-17.6483;35.0758;-30.1616;13.2603;34.1554;-30.4023;-30.8828;37.8882;-22.9401;27.4483;37.226;-23.0885;-31.3691;31.8157;-27.6882;28.5896;31.2824;-28.1754;-0.0124322;50.5887;-10.9259;-0.0214677;-11.4553;-18.1898;-15.2347;-1.60358;-18.041;14.0633;-1.68066;-20.3661;0.0652596;37.6816;-15.7075;0.105495;0.0915278;-0.159976;0.00866699;-22.5313;-20.1187;0.0713776;-25.7596;-24.0588;0.0856477;-32.007;-23.189;-24.8814;-27.8644;-33.2289;19.6;-26.765;-36.6068;-5.35943;-22.1084;-19.9747;5.38987;-21.7065;-20.7066;-0.043261;-45.4027;-28.2778;-0.0876379;-71.745;-37.6332;-63.372;-35.9682;-105.866;57.4056;-35.0034;-110.597;-58.4032;39.4481;-45.3499;52.3268;37.17;-45.5353;0.0981677;-58.9788;-26.6324;-72.2199;35.3291;-116.385;65.4138;29.785;-114.089;-83.5626;54.1603;-124.015;77.7231;52.2973;-125.171;-78.7311;-2.12177;-116.096;70.1722;-3.75618;-115.852;-83.3733;37.4298;-142.827;77.1901;39.3945;-141.589;-76.7637;47.9106;-113.863;69.185;46.5861;-111.757;-72.4055;-2.05893;-111.751;65.0753;-3.88759;-111.329;-73.7444;38.6359;-113.358;67.3728;39.1324;-112.055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02105_01_ECA.obj;;;;-43.0795;38.8432;-35.5422;40.2918;38.5343;-34.1427;-16.9768;35.7287;-33.2144;16.0601;35.5417;-33.3285;-32.1593;42.415;-29.2255;30.0835;41.4692;-28.598;-32.1626;34.2921;-31.2183;30.4111;34.283;-30.6929;0.00243496;56.477;-15.8534;-0.0144477;-9.12448;-15.9911;-18.8291;-0.193385;-20.1402;16.6304;-0.792948;-17.4513;0.0140074;40.3029;-20.1034;-0.012341;0.0472636;0.00666181;-0.072048;-23.7677;-16.5788;0.0884536;-26.6168;-20.0536;-0.0230533;-32.9908;-19.5147;-24.651;-26.6527;-34.7099;26.3089;-26.2593;-32.0567;-7.66482;-21.6635;-17.1299;6.20184;-21.5421;-16.5239;-0.0752216;-39.281;-23.5992;0.0306302;-66.1353;-32.8088;-44.5659;-24.4646;-105.039;50.8332;-23.7769;-105.718;-53.1492;40.0007;-42.2561;53.8384;39.0756;-43.8571;0.0643526;-50.4702;-21.1746;-64.5906;33.9834;-111.437;68.798;34.0606;-112.097;-82.3092;56.4067;-125.531;85.5848;55.6958;-125.888;-61.0859;7.00339;-113.109;66.8228;6.18752;-112.051;-78.9254;42.5357;-143.166;83.5241;39.7045;-139.73;-73.5333;50.8811;-114.277;75.0905;51.7147;-113.335;-56.2442;8.29977;-108.339;61.9095;6.63056;-107.675;-70.9835;46.3123;-112.647;74.7079;45.8266;-112.277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02109_01_ECA.obj;;;;-43.4546;40.7441;-35.3361;41.7657;40.8978;-35.3899;-18.2918;40.3765;-33.1372;16.7911;40.0624;-33.7493;-32.8784;42.6565;-29.2733;32.4424;42.1417;-29.7582;-34.1627;36.6748;-34.6843;31.4239;36.8463;-35.2548;-0.0662828;54.4345;-6.54119;0.00691773;-11.6497;-24.8207;-19.5433;1.17427;-23.2168;17.3458;0.440006;-23.9252;-0.089714;45.0388;-9.88365;0.0753122;0.00395648;-0.171073;-0.0651898;-21.4301;-27.4062;0.00663529;-26.7032;-33.8855;-0.0137578;-35.5651;-34.9491;-22.9215;-25.4768;-44.5576;22.8677;-24.9384;-44.1639;-4.9175;-20.6535;-27.3349;5.42084;-19.5032;-27.0191;-0.0779495;-40.9744;-41.7196;-0.0728433;-67.8525;-52.2133;-47.5029;-26.4963;-119.676;43.9558;-27.3279;-124.679;-61.1573;43.7853;-48.3072;58.0912;41.471;-48.8803;-0.0414689;-59.8804;-42.7288;-74.1785;38.3555;-118.546;69.3902;37.4815;-121.02;-91.2309;60.5278;-131.863;85.0485;60.1036;-132.274;-71.3001;9.06568;-124.377;68.2116;9.60326;-125.654;-91.0532;39.0989;-147.332;86.9652;40.9249;-147.998;-81.4981;53.6203;-120.233;76.0124;52.9826;-119.832;-64.2551;8.39399;-121.17;62.1482;7.33581;-123.691;-78.2388;47.4516;-119.067;71.4376;44.3362;-121.186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02110_01_ECA.obj;;;;-42.1729;37.1382;-39.4911;39.2879;36.932;-44.4528;-18.5378;34.1389;-37.8858;16.016;33.0314;-37.6504;-31.3011;39.4087;-32.9683;29.5275;39.0241;-36.1395;-31.3392;31.3579;-35.8937;31.6248;31.2758;-39.8985;-0.0704834;51.6782;-13.5385;-0.00329256;-11.5066;-20.8368;-21.7795;-1.16885;-20.6716;20.3953;-3.06012;-22.1299;0.00231787;40.0123;-16.5679;0.0696822;0.0461451;-0.0124626;0.00428375;-23.9061;-20.9489;0.0673642;-29.339;-24.2416;-0.107092;-38.3199;-29.4708;-29.6345;-25.1073;-40.9366;28.7832;-25.0797;-44.4667;-7.49896;-23.0607;-20.9324;5.55965;-22.7107;-21.4535;0.0844526;-43.2729;-35.7349;-0.102147;-68.4209;-42.7517;-61.5715;-31.3667;-114.661;60.4702;-27.314;-118.093;-58.2917;39.716;-49.082;55.4782;36.5958;-54.6551;0.0484943;-55.7953;-33.7805;-73.8585;30.9812;-118.124;70.3299;33.1538;-120.512;-90.5542;57.2291;-124.07;88.3461;60.5544;-124.24;-74.0192;-7.99206;-119.875;72.0671;-2.01186;-123.378;-93.6446;46.9406;-140.585;89.6618;46.8177;-139.906;-80.7481;47.4323;-113.625;76.0914;52.0083;-114.654;-69.1557;-10.9046;-117.729;68.2174;-2.63441;-121.699;-77.784;42.3284;-115.774;73.9171;46.4814;-115.674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02111_01_ECA.obj;;;;-42.3462;41.4002;-40.3518;39.0569;40.456;-39.8351;-14.3436;38.5211;-32.4458;15.1919;38.1266;-33.0044;-27.5053;46.3873;-30.0725;28.8936;45.8139;-29.8681;-29.1988;37.2947;-33.9668;28.7531;36.5285;-34.0605;0.0220207;58.1455;-11.8853;0.0996831;-10.7012;-20.1418;-16.1168;-0.956053;-19.0597;14.6266;-1.41279;-19.5077;-0.00936512;44.2086;-15.7354;0.0346668;-0.143091;-0.0222603;0.0660008;-21.0534;-26.5627;0.090703;-24.7819;-30.8877;0.0503926;-33.9706;-31.4759;-24.3079;-23.2694;-42.9854;25.0592;-22.145;-45.1688;-5.53951;-19.8597;-26.0712;6.44015;-19.3936;-26.9065;-0.0630742;-40.1631;-37.4588;-0.0456207;-65.5324;-52.2966;-55.5125;-16.8788;-107.351;51.0619;-16.3438;-116.337;-52.9306;42.9083;-45.5542;53.805;41.2994;-49.1677;-0.0629911;-53.1603;-37.0035;-66.2982;37.5818;-108.767;63.7751;35.1685;-112.433;-80.1367;64.5185;-116.181;77.3227;59.5832;-126.34;-67.2843;11.8265;-111.838;63.9255;8.83342;-117.591;-80.8895;51.8109;-133.263;78.4196;49.2866;-136.806;-73.7136;59.2585;-108.076;70.9644;53.5928;-111.292;-61.522;14.2124;-108.127;58.4924;10.9147;-112.869;-71.5769;50.1917;-107.443;70.2756;47.929;-110.577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02118_01_ECA.obj;;;;-44.9932;40.5967;-38.0089;46.0806;42.8525;-38.016;-18.3084;37.0644;-32.3402;17.3839;37.0565;-32.2047;-33.4438;44.6041;-26.7041;34.9315;45.6265;-28.9342;-33.7519;34.5553;-32.848;35.3477;36.1039;-33.3126;-0.0972581;54.2542;-10.1491;-0.0382939;-11.5374;-19.5333;-15.9311;-2.96258;-20.8164;15.1647;-4.197;-20.1218;-0.0708396;38.4355;-15.5164;-0.0896856;-0.0548956;-0.00539671;0.0810975;-24.491;-23.4573;-0.0273475;-31.2865;-29.6882;-0.0169258;-41.718;-30.788;-27.2913;-25.6524;-40.1182;22.7573;-28.4627;-39.8016;-8.86195;-21.5032;-24.2286;5.40617;-22.9827;-23.8368;-0.0596381;-46.1186;-38.0633;0.0389796;-69.8004;-52.9626;-61.542;-17.0871;-112.385;51.7038;-23.2883;-112.696;-59.248;43.1144;-49.6328;58.2991;44.61;-51.0189;-0.0698587;-55.5635;-39.1657;-72.1634;37.9159;-111.024;67.0033;38.6075;-111.745;-85.9604;66.226;-123.169;78.1094;68.0751;-125.834;-75.6485;9.93604;-119.873;69.849;10.6317;-121.255;-86.0647;47.8405;-143.701;80.8458;49.5904;-141.323;-76.2155;55.4376;-110.291;72.2748;55.7039;-111.859;-69.825;12.7296;-113.899;64.7319;12.889;-115.419;-75.2994;50.1437;-112.31;68.5679;48.3876;-112.227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02119_01_ECA.obj;;;;-39.5668;34.1223;-38.115;42.7285;33.0103;-35.3128;-12.3301;30.4956;-32.3579;15.9867;31.3056;-32.5093;-28.3831;38.5115;-28.8608;30.8891;37.5869;-27.6512;-28.9655;29.4357;-31.8173;31.124;29.0794;-30.1759;-0.0736125;47.5799;-15.089;-0.0538524;-11.2045;-17.9849;-15.0808;-5.61795;-19.4432;15.7983;-4.36961;-19.1591;-0.0690718;36.2642;-17.0288;-0.0796434;0.0485788;0.00294351;-0.0878036;-23.6155;-20.8031;0.00141078;-28.3209;-24.6501;-0.00875894;-36.6757;-23.5542;-23.1271;-28.2588;-37.811;22.5894;-27.3921;-37.3706;-5.84881;-22.0827;-21.1045;5.72383;-22.0921;-20.98;0.0734236;-44.7947;-29.5932;-0.0274865;-66.9395;-37.6014;-51.4348;-29.1669;-110.56;49.5718;-28.2083;-107.664;-55.6229;35.8791;-52.8883;57.6084;34.9528;-48.9206;0.0838851;-55.4432;-28.3164;-66.0649;26.7538;-109.597;66.6958;28.344;-103.154;-75.503;56.4961;-125.982;82.7619;51.3816;-122.77;-65.0789;3.63305;-117.647;68.24;0.719099;-115.197;-74.3891;37.3429;-142.136;82.6355;37.1858;-137.847;-70.2623;47.0427;-111.089;77.7203;45.6223;-111.949;-60.2953;6.73685;-110.424;65.5847;5.03469;-104.817;-69.2067;38.0424;-111.674;73.7688;38.5257;-109.769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02122_01_ECA.obj;;;;-43.7689;34.0615;-35.1494;41.0182;34.0233;-32.8039;-20.1751;33.211;-32.6792;19.4811;33.8756;-32.6576;-32.2836;36.2115;-27.0628;31.0134;35.8451;-28.4506;-31.9046;32.3982;-31.685;31.4114;32.341;-32.157;-0.069861;46.5921;-11.2818;-0.0526245;-10.298;-18.5779;-18.2391;-1.58864;-22.1486;15.6674;-1.83204;-22.3722;0.0926992;34.4238;-13.1072;0.00419239;-0.0221189;-0.00961042;0.0368864;-24.2588;-21.3541;0.0439737;-27.749;-25.6657;-0.025938;-32.5547;-26.7327;-26.9854;-24.7051;-41.9536;23.2341;-25.7074;-39.0141;-6.75894;-21.7138;-21.3741;5.75602;-22.0386;-21.1913;0.00719917;-36.0075;-31.4279;0.0267744;-67.932;-42.3213;-49.7281;-26.2871;-114.567;47.2428;-27.5181;-110.408;-60.2774;37.9571;-50.6444;59.3472;39.6571;-48.8462;0.0491607;-51.7888;-27.5687;-71.3722;29.7849;-113.095;69.0582;32.7501;-110.111;-85.8978;61.638;-120.747;85.7289;59.6894;-117.401;-66.7891;-1.82941;-123.079;65.34;-1.54653;-118.402;-86.0267;36.5749;-138.465;84.125;35.3013;-136.646;-74.485;45.1859;-107.931;76.6049;50.0869;-105.751;-63.1281;1.83098;-113.656;60.3373;1.134;-111.985;-72.1546;39.3225;-110.352;69.9844;37.2132;-108.552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02123_01_ECA.obj;;;;-44.4662;37.4958;-42.8837;45.6478;39.7669;-42.7434;-14.3029;35.5546;-38.8244;14.4221;34.5856;-38.8302;-31.9215;45.0073;-32.5777;30.7706;46.2931;-32.9899;-31.4105;33.1245;-35.4501;31.0293;33.7992;-35.4641;-0.0939047;55.1705;-20.9178;-0.0428698;-14.285;-25.3507;-17.6604;-4.89923;-27.0001;19.4224;-5.41522;-24.5538;0.0225904;38.3998;-24.0704;-0.0468221;0.0351753;-0.0764672;-0.0671991;-26.7792;-27.8548;-0.0685271;-34.3235;-33.9147;-0.0292061;-44.5355;-35.6767;-23.8471;-31.1427;-46.7159;26.2538;-32.2694;-44.4897;-8.3231;-23.0802;-28.9782;5.91473;-23.8934;-27.6664;0.0163908;-51.0817;-44.7787;0.0360761;-74.1125;-55.1026;-63.4976;-27.6698;-126.311;66.1842;-29.956;-123.591;-59.1789;38.3977;-55.1507;57.5939;41.9733;-54.0304;0.0336352;-60.258;-43.859;-74.0217;27.9104;-119.292;73.2492;35.5997;-125.543;-91.41;56.8368;-135.915;88.7163;63.3507;-142.181;-76.3631;-0.413212;-127.332;77.1193;7.36071;-133.124;-86.4683;34.6113;-154.593;89.4001;48.3699;-159.422;-80.1369;42.2933;-120.464;80.2082;55.1927;-125.386;-70.954;3.04973;-119.07;73.9655;8.14466;-126.609;-75.8814;37.1647;-119.607;76.258;48.1469;-124.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02125_01_ECA.obj;;;;-46.2532;43.0715;-42.1525;43.9349;46.7161;-40.9312;-16.464;39.9546;-36.8853;15.8784;41.7167;-37.1641;-33.391;48.7286;-31.6998;29.6688;50.7359;-30.9086;-33.5245;37.0357;-35.2383;30.7759;39.7732;-34.2508;0.0307417;59.1557;-14.0564;0.00729664;-9.90289;-19.7927;-17.5625;-0.972902;-21.0236;16.7016;-0.346867;-22.2256;0.060579;43.4441;-16.5177;-0.097794;0.0101685;-0.0225092;-0.391541;-23.1274;-23.2363;-0.0158871;-26.4419;-27.0082;0.0277433;-30.9219;-28.4892;-27.8822;-24.6407;-41.8807;27.063;-23.9072;-40.9856;-8.54898;-22.5905;-24.5984;8.33878;-22.4237;-23.5509;-0.00385519;-42.1824;-34.7018;0.00181769;-67.2147;-52.1013;-55.4693;-30.5947;-114.672;54.0672;-35.1171;-114.033;-63.3038;45.1212;-56.6062;60.2387;47.916;-54.0234;0.0643029;-52.799;-34.3977;-75.4798;40.8429;-124.237;76.479;40.9688;-124.249;-93.2207;68.3207;-138.941;93.2624;68.2617;-139.547;-76.54;11.0112;-133.09;76.9812;12.3586;-134.133;-87.6205;47.1565;-156.593;90.2691;48.3159;-156.391;-81.0787;56.6128;-121.154;80.6954;53.9913;-121.406;-67.7852;11.8456;-125.363;67.9339;13.2807;-127.42;-77.7229;48.5483;-123.45;76.2891;47.6425;-121.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02127_01_ECA.obj;;;;-43.3547;32.038;-37.4055;40.358;33.8265;-34.9408;-16.4618;30.1716;-33.2892;15.3194;31.0746;-33.1846;-32.3332;36.5901;-28.9976;29.3502;38.3012;-27.7182;-33.424;26.5626;-30.8143;30.2034;28.0958;-29.4647;0.0407302;50.6608;-12.3999;-0.00595962;-14.4713;-15.923;-15.9813;-3.51503;-21.6402;15.6191;-3.92102;-19.0847;0.0826404;35.6059;-18.2361;0.00803687;-0.130905;0.0123057;-0.0479135;-26.3543;-17.971;0.0377102;-32.1255;-21.5502;0.0135394;-42.3124;-20.5509;-21.7157;-31.8017;-33.8152;24.308;-31.2682;-33.9833;-6.25076;-23.9741;-18.8798;5.52517;-22.7177;-18.2477;-0.029055;-51.8735;-27.7206;0.0717729;-76.5647;-44.1686;-49.8447;-31.4723;-103.641;53.7196;-29.3254;-102.44;-53.4417;33.5071;-47.0471;52.2509;36.5453;-45.6584;0.0786099;-58.1601;-28.7945;-64.2279;23.6805;-112.054;65.1338;29.9897;-109.111;-78.1645;50.4264;-124.164;80.0057;54.0324;-123.63;-52.8966;-3.30118;-120.689;65.3476;2.29668;-112.28;-75.3789;25.4599;-139.71;78.5855;30.1518;-134.689;-71.7486;43.0329;-111.981;71.7045;51.3804;-109.63;-56.2665;-3.47529;-113.294;60.8703;1.06872;-108.028;-68.6649;33.9339;-112.736;71.0466;41.7267;-109.424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02150_01_ECA.obj;;;;-42.199;34.7889;-35.8998;41.9262;34.4705;-33.2573;-15.7357;31.6372;-30.2978;16.6056;32.071;-30.8237;-29.298;38.3309;-26.1589;31.1105;38.2573;-25.5404;-29.9995;28.3772;-28.9352;31.7975;28.8136;-27.8354;-0.0171035;51.5471;-9.49654;-0.0271086;-14.27;-18.236;-17.115;-2.6505;-21.2554;15.3523;-2.53097;-20.3791;0.023713;37.3213;-16.0687;-0.0593716;0.0487369;-0.409744;0.0026288;-24.7142;-21.2198;0.0559115;-31.2034;-25.9412;-0.0124925;-40.4257;-26.6904;-22.6074;-31.8048;-38.6285;23.8966;-30.574;-37.3023;-4.47612;-23.8951;-21.6209;5.76734;-23.7436;-21.9199;-0.0679692;-49.3355;-34.0953;-0.0293715;-72.3747;-53.5392;-46.7692;-21.6613;-113.086;47.2069;-22.7556;-111.165;-51.007;37.0304;-43.6044;52.1132;36.2706;-43.1713;-0.0739246;-60.524;-36.802;-65.1554;33.8103;-108.583;66.375;28.394;-109.299;-75.902;61.7227;-118.834;82.4665;53.2945;-122.108;-62.8064;6.39878;-118.527;62.7053;2.41832;-116.611;-77.8092;43.2064;-133.559;79.663;37.2697;-134.642;-72.0973;51.3493;-108.813;70.7188;48.0655;-112.462;-56.323;7.02422;-113.823;58.0422;3.79242;-112.426;-68.8173;43.9876;-110.841;69.3455;39.5003;-111.212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02153_01_ECA.obj;;;;-42.8473;43.1943;-44.789;42.8631;45.4086;-43.6129;-12.9859;44.4537;-39.9951;15.9686;45.3174;-40.81;-29.3135;49.4924;-36.1632;32.7007;50.7841;-37.6467;-28.5294;40.4751;-40.3208;32.3243;41.1311;-40.3685;0.0804729;62.5114;-16.0709;0.0863739;-10.4116;-22.5851;-18.0298;-0.128815;-27.002;18.654;1.41687;-23.6836;-0.0548827;51.0249;-19.5085;0.0657579;-0.140472;-0.213525;-0.0183772;-25.1217;-30.7257;0.0834699;-28.432;-37.8045;-0.0580219;-36.9785;-38.433;-24.8239;-29.1157;-50.9301;26.7159;-28.2396;-50.5263;-6.99744;-22.9532;-30.2794;6.77174;-23.5463;-30.4291;0.0663533;-45.6196;-47.9662;-0.0211004;-70.1892;-55.7004;-53.1618;-27.5955;-132.611;52.9456;-27.6341;-131.75;-55.5652;42.6051;-52.2093;57.4816;44.4005;-52.55;-0.0958241;-56.2377;-46.9463;-76.5943;40.7449;-128.005;75.6842;43.6743;-128.627;-89.5198;69.7372;-140.318;88.1788;73.3922;-136.391;-69.2648;11.7747;-132.665;68.7624;12.7152;-131.851;-89.6005;45.2313;-160.685;86.3909;57.6914;-158.301;-82.1404;58.6924;-125.281;80.3912;61.4467;-122.06;-68.6216;11.383;-132.761;68.2553;12.5245;-133.357;-76.6452;48.9471;-129.807;77.6605;51.54;-123.095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02154_01_ECA.obj;;;;-43.9692;39.855;-45.4468;41.4939;39.3391;-44.7104;-17.803;38.3122;-43.6572;15.7859;37.1698;-43.5902;-31.4642;43.3783;-37.4109;29.1406;42.5189;-38.569;-32.8651;36.5941;-41.131;29.7941;36.109;-40.5771;0.0262877;60.0018;-22.2702;-0.0145575;-12.3613;-22.5105;-18.1826;1.08436;-25.5957;19.0003;-0.555898;-25.0112;0.0828396;49.1022;-22.9092;0.055405;-0.11127;-0.0233531;0.0325433;-25.7675;-29.76;0.0724061;-29.6866;-34.2376;-0.00169247;-34.2751;-31.9874;-25.073;-28.2696;-45.7084;26.8862;-27.6468;-45.8965;-6.39408;-24.7398;-29.8254;6.5601;-24.4211;-29.8628;0.0927273;-47.7053;-37.8116;0.00708307;-77.1505;-49.63;-62.783;-38.8737;-114.037;61.5275;-38.1894;-108.874;-60.0339;39.2951;-57.2563;55.517;41.2337;-51.4178;-0.0497894;-65.5464;-36.9649;-78.5535;38.5434;-134.122;77.211;35.4565;-127.738;-89.5815;64.0018;-145.602;91.3023;64.4803;-140.907;-81.5436;3.19843;-141.852;78.5223;1.6592;-133.157;-88.8997;48.8678;-164.527;88.7659;48.3406;-155.963;-82.2443;55.6167;-131.409;81.6697;55.0524;-124.885;-76.3398;4.64399;-131.763;74.3816;4.30439;-127.166;-81.226;47.4902;-129.88;81.5775;47.9839;-122.776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02157_01_ECA.obj;;;;-40.6261;38.8595;-38.8214;39.7407;37.3109;-37.7441;-16.2154;34.5501;-34.3561;16.7955;35.0532;-34.695;-29.2204;42.0948;-30.9466;29.0249;41.2857;-31.1046;-30.1908;33.3654;-34.4496;29.5189;32.6791;-33.9837;0.00773277;53.2242;-11.6525;0.0626078;-12.6929;-19.7731;-18.5461;-0.509722;-23.0618;16.3676;1.36667;-21.5428;0.0182617;38.3703;-17.5326;0.0469753;-0.0778718;-0.121441;0.0178651;-24.4701;-22.2762;0.011681;-28.9388;-28.3126;-0.0428028;-37.8109;-28.033;-24.5145;-29.4414;-38.8563;23.7203;-29.4071;-37.6599;-5.88643;-23.4844;-23.1474;6.01464;-23.4459;-22.9451;-0.0615453;-46.7015;-37.6391;0.0500534;-68.9258;-45.7592;-48.1326;-24.61;-106.2;50.8908;-25.4526;-101.83;-52.0828;41.1157;-47.2677;50.7501;38.678;-45.3045;-0.0884314;-56.7441;-36.3971;-63.9883;32.5881;-117.822;67.1414;31.7306;-113.295;-78.2003;54.8362;-131.02;84.8017;54.3829;-126.209;-59.5614;6.92242;-120.406;63.0277;5.99004;-118.219;-79.2443;38.8283;-144.106;80.7111;33.1856;-137.706;-70.9626;49.2588;-118.894;76.0081;49.0553;-114.4;-54.1857;5.75015;-118.925;58.6034;5.48902;-116.055;-67.4113;40.4712;-119.209;72.4707;42.5351;-113.156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02159_01_ECA.obj;;;;-41.3342;34.8941;-33.6497;41.994;35.0551;-33.401;-15.3218;31.6628;-30.74;15.7888;31.9319;-31.2203;-30.3397;37.636;-27.5654;31.4295;37.8886;-28.1903;-31.0977;29.4132;-29.3672;32.1437;30.5736;-29.8089;0.0406306;53.7643;-13.6786;-0.0845227;-14.7519;-16.9226;-16.7076;-3.07671;-19.6493;15.3904;-3.03799;-19.5529;-0.0759269;38.1312;-18.7446;0.0709616;0.0455736;-0.207402;0.0444605;-25.3319;-19.4763;0.0364916;-32.3823;-25.0305;0.0745298;-43.1635;-26.1792;-26.2942;-31.6491;-37.6892;25.2796;-30.2678;-38.0047;-4.94266;-25.5897;-19.9236;4.96943;-25.2703;-20.2408;-0.0848068;-48.405;-34.2639;-0.0898704;-64.9531;-38.3198;-50.806;-26.1073;-113.089;54.3132;-25.3988;-108.226;-53.4633;36.5848;-43.8501;54.0351;36.1911;-44.4772;4.53451E-5;-57.0605;-33.7578;-69.0591;31.909;-111.144;69.8878;30.7657;-111.656;-81.0873;58.4078;-125.143;82.935;57.4833;-127.005;-70.4198;0.567592;-117.935;71.5862;2.52886;-117.847;-81.4081;35.0961;-138.619;81.1652;33.1258;-139.529;-76.2063;50.0489;-110.679;76.5389;49.7187;-110.855;-62.153;5.56795;-111.008;64.3917;5.51901;-111.891;-72.7141;39.8695;-110.16;73.241;39.0122;-110.572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02161_01_ECA.obj;;;;-42.0347;37.2899;-35.0804;41.3953;37.8597;-35.8913;-17.7419;34.4645;-30.9599;17.1675;34.3078;-33.1351;-31.5759;40.5453;-27.6272;31.341;41.6575;-29.3794;-32.5188;30.9657;-30.1638;32.7206;32.9013;-32.5854;-0.0272062;57.353;-10.952;-8.54418E-4;-12.934;-18.8832;-17.8731;-2.05124;-18.88;15.796;-1.94501;-20.1501;0.0696668;41.6575;-14.3606;0.0209748;0.0796098;-0.0456175;0.00621139;-23.3154;-20.221;0.0302248;-28.9835;-26.3041;0.0491211;-39.0432;-27.514;-24.1172;-28.867;-36.4841;21.7376;-27.3981;-38.2746;-4.80618;-22.4898;-20.2469;4.50584;-22.2668;-20.5647;0.0151988;-46.204;-33.8352;0.0839957;-66.8663;-41.2707;-55.4761;-27.6734;-110.527;54.4108;-32.4418;-105.051;-57.7245;37.0599;-42.31;53.8273;38.6785;-44.3874;0.0467719;-56.3947;-34.0331;-71.728;26.2674;-110.536;67.3464;34.8992;-114.05;-86.7629;49.0365;-123.074;83.3192;58.3137;-124.798;-70.3764;-5.39291;-113.11;68.4554;-0.854365;-116.262;-86.737;34.6691;-137.754;85.2683;42.6869;-138.949;-79.353;45.7701;-110.817;71.8404;52.0605;-112.541;-64.0875;-3.78644;-107.159;63.5407;0.951872;-111.797;-75.3888;36.6655;-109.801;71.6226;46.7891;-112.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
